;Scavenger Free;Unnamed: 1_level_0;Mn;Unnamed: 3_level_0;Co;Unnamed: 5_level_0;Cr;Unnamed: 7_level_0
;X;Y;X;Y;X;Y;X;Y
150;;;235.4437382;0.837780345;253.3172994;0.846641454;235.7580726;0.978158076
151;;;235.4464866;0.850364977;254.7865436;0.819744919;240.2361846;0.959942012
152;;;237.0287379;0.821345697;255.5986615;0.836409667;240.2387422;0.971652711
153;;;238.1402897;0.810366366;257.5206019;0.86902665;240.2414906;0.984237343
154;;;240.211716;0.84790383;257.6879394;0.855892184;244.386937;0.954257079
155;;;240.4472863;0.835458321;259.0696895;0.818046773;245.0043533;0.97093943
156;;;241.3167955;0.816159294;260.0654771;0.831414999;245.0071018;0.983524062
157;;;242.5900936;0.827271949;260.352131;0.845047509;248.8589825;0.955496832
158;;;244.9768691;0.845093111;262.5330563;0.855528241;249.9041791;0.978615511
159;;;245.9451882;0.815344726;262.5893175;0.870676252;253.4196552;0.951618023
160;;;246.5627086;0.832503767;263.9775614;0.819268208;254.138734;0.970912338
161;;;249.7425566;0.844729403;264.8297522;0.824584189;254.1409098;0.980875172
162;;;250.5310293;0.818072097;265.1506076;0.838950701;257.2314417;0.947831326
163;;;251.5937715;0.834935859;267.2187799;0.852717757;258.9040398;0.968800765
164;;;254.024308;0.810668261;267.6192352;0.867864747;258.9062156;0.978763599
165;;;255.9255355;0.839367586;269.4240178;0.818652786;261.6776939;0.939603165
166;;;256.3315167;0.827860426;269.6091151;0.901622514;262.0780092;0.954109271
167;;;258.5816415;0.815116571;269.6091437;0.886968854;263.2725039;0.968088662
168;;;259.1333803;0.806598057;269.7294635;0.83173591;264.4659299;0.977174029
169;;;260.8608399;0.836306667;271.9830932;0.846061733;266.2618571;0.934647873
170;;;263.6384003;0.824995558;271.9858416;0.858646365;266.7295826;0.950799498
171;;;264.163737;0.805796597;271.9885901;0.871230997;268.2075139;0.963679389
172;;;268.0082413;0.830587423;274.3601729;0.819487109;268.8346231;0.977510645
173;;;268.7997334;0.817755734;274.7600429;0.831954039;271.2062441;0.925941544
174;;;268.9766943;0.80145238;276.748857;0.846047598;271.3904127;0.94264107
175;;;272.7737226;0.829279868;277.1492869;0.861078064;272.9841643;0.966280212
176;;;273.1648288;0.801618718;279.1275972;0.82707619;275.9736493;0.933443231
177;;;273.8487156;0.81564332;281.5146972;0.846383037;276.1690259;0.918804268
178;;;277.857969;0.832767513;281.6503878;0.861530812;276.2951384;0.950711201
179;;;278.1290802;0.801210724;284.0019012;0.828102508;277.5701772;0.969794123
180;;;278.6146757;0.816528087;286.0090162;0.81578204;280.1209419;0.911916281
181;;;279.3190897;0.794652695;286.2803084;0.845669756;280.7381917;0.927835927
182;;;283.0953453;0.810022722;286.2839989;0.86256812;280.7409401;0.940420559
183;;;283.2797949;0.828009312;288.8805701;0.830746915;281.062368;0.95740887
184;;;284.0669264;0.795210642;290.7211247;0.81255199;284.649278;0.911119715
185;;;287.8615672;0.812106026;290.917558;0.863367718;285.3403917;0.958235157
186;;;288.1828883;0.828604934;291.0463776;0.847053913;285.504948;0.932366243
