;Baseline;Unnamed: 1_level_0;Synthesized;Unnamed: 3_level_0;Commercial;Unnamed: 5_level_0
;X;Y;X;Y;X;Y
202;485.9668271;0.231510731;119.9365512;0.466663612;326.3195791;0.978805805
203;485.9693973;0.218716524;119.9391213;0.453869405;330.2893758;0.984212944
204;485.9745376;0.193128111;119.9416915;0.441075198;330.2914819;0.973728802
205;485.9771077;0.180333904;119.9442616;0.428280991;334.2612928;0.979064862
206;485.9796779;0.167539697;119.9468318;0.415486784;335.9946091;0.116244856
207;485.982248;0.15474549;119.9494019;0.402692577;336.6804775;0.101089005
208;485.9848182;0.141951283;119.9519721;0.38989837;336.7585862;0.07832015
209;485.9873883;0.129157076;119.9545422;0.377104163;337.1690392;1.000143533
210;485.9899585;0.116362869;119.9571124;0.364309956;337.2297804;1.02722469
211;485.9925286;0.103568662;119.9596825;0.351515749;337.231708;1.017629035
212;485.9950988;0.090774455;119.9622527;0.338721542;337.2769409;1.035388061
213;485.9976689;0.077980248;119.9648228;0.325927335;338.2315511;0.982173782
214;486.0981404;0.566186119;119.967393;0.313133129;338.4039106;0.1241682
215;486.1341225;0.387067222;119.9699631;0.300338922;341.207792;0.991737753
216;486.2105987;0.665270316;119.9725333;0.287544715;342.3136848;0.977452316
217;486.2131688;0.652476109;119.9751034;0.274750508;346.0236072;0.97867623
218;486.215739;0.639681902;119.9776736;0.261956301;349.7205873;0.973017778
219;486.2183091;0.626887695;119.9802437;0.249162094;349.9454693;0.983101125
220;486.2208793;0.614093488;119.9828139;0.236367887;353.5974567;0.970372567
221;486.303067;0.20496318;119.985384;0.22357368;354.0490565;0.981400543
222;486.333252;0.054702327;119.9879542;0.210779473;357.4279257;0.963386404
223;488.6929093;0.587862095;119.9905243;0.197985266;358.0862982;0.980517282
224;489.2419479;0.400505165;119.9930945;0.185191059;361.3992216;0.961330255
225;491.8892025;0.400508592;119.9956646;0.172396852;362.0573942;0.979456239
226;492.5111788;0.598819657;119.9982348;0.159602645;364.3778471;0.959024045
227;492.5149983;0.579806044;120.0008049;0.146808438;366.028633;0.977684406
228;496.4820606;0.598824797;120.0033751;0.134014231;370.2649471;0.974171482
229;496.4866655;0.575901843;120.0076586;0.112690553;373.7136554;0.974555034
230;498.7984083;0.598827796;120.1860699;0.871813928;377.9415998;0.976100551
231;500.4583683;0.571819945;120.4894547;1.008818989;381.9128743;0.97415102
232;503.37274;0.065741622;120.4915965;0.99815715;385.8838632;0.973623069
233;503.871242;0.055080425;120.6277838;1.026182739;389.8548878;0.97291742
234;503.8818796;0.002126624;125.7848205;1.004561107;393.8263694;0.969937245
235;504.2050759;0.040509673;129.7565948;1.000123815;397.79683;0.972039214
236;504.2076461;0.027715466;133.7279764;0.997641192;401.7677475;0.971866657
237;504.2102162;0.014921259;137.6990724;0.996580149;405.9753891;0.969892047
238;;;141.9061785;0.997270999;408.0457674;1.017720704
239;;;143.0334616;0.798063558;408.2297687;0.101762103
240;;;143.0403796;0.763625817;408.233574;0.082819569
241;;;143.0429498;0.75083161;408.6449122;1.000236059
242;;;143.0455199;0.738037403;408.8219099;0.119141672
243;;;143.0480901;0.725243196;409.037524;1.022519817
244;;;143.0506602;0.712448989;409.1602487;0.960681292
245;;;143.0532304;0.699654782;409.1758991;1.039655099
246;;;143.0558005;0.686860575;409.7084831;0.97699462
247;;;143.0583707;0.674066369;412.304659;0.995945597
248;;;143.0588562;0.122564826;414.3402255;0.981745136
249;;;143.0609408;0.661272162;418.3111966;0.981306033
250;;;143.063511;0.648477955;422.2824711;0.979356502
251;;;143.0660811;0.635683748;426.2065701;0.97692459
252;;;143.0686513;0.622889541;430.2249487;0.975812837
253;;;143.0712214;0.610095334;431.8714867;1.015619178
254;;;143.0737916;0.597301127;432.4540113;0.092517659
255;;;143.0763617;0.58450692;432.4705459;0.998561006
256;;;143.0789319;0.571712713;432.6451631;0.929411572
257;;;143.081502;0.558918506;432.7132109;0.120025547
258;;;143.0840722;0.546124299;432.8788428;0.942764562
259;;;143.0866423;0.533330092;432.9367069;0.105632349
260;;;143.0892125;0.520535885;433.0041886;1.024759366
261;;;143.0917826;0.507741678;433.0256399;0.960760649
262;;;143.0943528;0.494947471;433.7442694;0.917532657
263;;;143.0969229;0.482153264;434.1946168;0.981859686
264;;;143.0994931;0.469359057;438.1656771;0.980976339
265;;;143.1020632;0.45656485;442.1370587;0.978493717
266;;;143.1046334;0.443770643;446.1084046;0.976188792
267;;;143.1072035;0.430976436;450.0797148;0.974061565
268;;;143.1097737;0.418182229;454.0509893;0.972112035
269;;;143.1123438;0.405388022;456.3044897;0.955518018
270;;;143.114914;0.392593815;457.4119765;1.003181116
271;;;143.1174841;0.379799608;457.8361897;0.981297965
272;;;143.1200543;0.367005401;458.3539916;0.966075895
273;;;143.1226244;0.354211194;458.8531362;0.128588858
274;;;143.1251946;0.341416987;458.8566166;0.11126337
275;;;143.1277647;0.32862278;459.9637164;0.95381686
276;;;143.1303349;0.315828573;462.3251471;0.964718689
277;;;143.132905;0.303034366;463.5193721;0.9499832
278;;;143.1354752;0.290240159;464.1179968;0.982152275
279;;;143.1380453;0.277445952;466.29356;0.97701456
280;;;143.1400086;0.816757458;469.9338027;0.975686542
281;;;143.1406155;0.264651745;473.90522;0.973026223
282;;;143.1431856;0.251857539;478.1130452;0.970137741
283;;;143.1457558;0.239063332;479.4876573;0.08881136
284;;;143.1474692;0.779618719;480.0329717;0.119660328
285;;;143.1483259;0.226269125;480.2727056;0.102875853
286;;;143.1508961;0.213474918;480.2943376;0.936479607
287;;;143.1534448;0.200787329;480.3717175;0.080638425
288;;;143.1560364;0.187886504;480.7918085;0.954483533
289;;;143.1586065;0.175092297;481.1938443;0.929855198
290;;;143.1611767;0.16229809;481.5080808;1.012840275
291;;;143.1637468;0.149503883;481.6797633;0.981832307
292;;;143.166317;0.136709676;482.1783724;0.970638018
293;;;143.3284506;0.976863028;482.8435593;0.953846478
294;;;143.3310208;0.964068822;482.8461295;0.941052271
295;;;143.3335909;0.951274615;483.2327229;0.114760023
296;;;143.3361611;0.938480408;485.6616575;0.103390536
297;;;143.3387312;0.925686201;485.8175799;0.974463222
298;;;143.3413014;0.912891994;489.7891043;0.971269811
299;;;143.3438715;0.900097787;493.997215;0.966959751
300;;;143.3464417;0.88730358;497.7324386;0.963461409
301;;;143.3490118;0.874509373;501.7036685;0.961734001
302;;;143.351582;0.861715166;503.8052748;0.932549929
303;;;143.3541521;0.848920959;504.2709539;0.948010203
304;;;143.3567223;0.836126752;504.6805537;0.968090535
305;;;143.5021499;0.112187874;507.0226129;0.041433039
306;;;144.3169946;0.9976549;508.2310364;0.025900623
307;;;144.5340295;1.015424917;509.8409676;0.011663225
308;;;148.9478695;1.00672346;;
309;;;152.9193939;1.003530049;;
310;;;156.8908469;1.000692032;;
311;;;160.8621214;0.998742502;;
312;;;164.8333602;0.996970669;;
313;;;167.1496722;0.997151365;;
314;;;167.153456;0.978315449;;
315;;;167.1560262;0.965521242;;
316;;;167.1585963;0.952727035;;
317;;;167.1611665;0.939932828;;
318;;;167.1637366;0.927138621;;
319;;;167.1663068;0.914344414;;
320;;;167.1688769;0.901550207;;
321;;;167.1714471;0.888756;;
322;;;167.1740172;0.875961793;;
323;;;167.1765874;0.863167586;;
324;;;167.1791575;0.850373379;;
325;;;167.1817277;0.837579172;;
326;;;167.1842978;0.824784965;;
327;;;167.186868;0.811990758;;
328;;;167.1894381;0.799196551;;
329;;;167.1920083;0.786402344;;
330;;;167.1945784;0.773608137;;
331;;;167.1971486;0.76081393;;
332;;;167.1997187;0.748019723;;
333;;;167.2022889;0.735225516;;
334;;;167.204859;0.722431309;;
335;;;167.2074292;0.709637102;;
336;;;167.2099993;0.696842896;;
337;;;167.2125695;0.684048689;;
338;;;167.2151396;0.671254482;;
339;;;167.2177098;0.658460275;;
340;;;167.2202799;0.645666068;;
341;;;167.2228501;0.632871861;;
342;;;167.2254202;0.620077654;;
343;;;167.2279904;0.607283447;;
344;;;167.2305605;0.59448924;;
345;;;167.2331307;0.581695033;;
346;;;167.2357008;0.568900826;;
347;;;167.238271;0.556106619;;
348;;;167.2408411;0.543312412;;
349;;;167.2434113;0.530518205;;
350;;;167.2459814;0.517723998;;
351;;;167.2485516;0.504929791;;
352;;;167.2511217;0.492135584;;
353;;;167.2536919;0.479341377;;
354;;;167.256262;0.46654717;;
355;;;167.2588322;0.453752963;;
356;;;167.2614023;0.440958756;;
357;;;167.2639725;0.428164549;;
358;;;167.2665426;0.415370342;;
359;;;167.2691128;0.402576135;;
360;;;167.2716829;0.389781928;;
361;;;167.2742531;0.376987721;;
362;;;167.2768232;0.364193514;;
363;;;167.2793934;0.351399307;;
364;;;167.2819635;0.3386051;;
365;;;167.2845337;0.325810893;;
366;;;167.2871038;0.313016686;;
367;;;167.289674;0.300222479;;
368;;;167.2922441;0.287428272;;
369;;;167.2948143;0.274634066;;
370;;;167.2973844;0.261839859;;
371;;;167.2999546;0.249045652;;
372;;;167.3025247;0.236251445;;
373;;;167.3050949;0.223457238;;
374;;;167.307665;0.210663031;;
375;;;167.3102352;0.197868824;;
376;;;167.3128053;0.185074617;;
377;;;167.3153755;0.17228041;;
378;;;167.3179456;0.159486203;;
379;;;167.3205158;0.146691996;;
380;;;167.3230859;0.133897789;;
381;;;167.4583472;0.119468938;;
382;;;167.9900399;0.108310232;;
383;;;168.1354675;1.03162593;;
384;;;168.1385374;1.01634396;;
385;;;168.3397802;1.0029103;;
386;;;173.4358666;1.002312726;;
387;;;177.4074623;0.99876392;;
388;;;181.3788796;0.9961036;;
389;;;185.3502969;0.993443281;;
390;;;189.3215;0.991849145;;
391;;;193.292596;0.990788101;;
392;;;197.2637277;0.989549361;;
393;;;201.2348594;0.98831062;;
394;;;205.2058841;0.987604971;;
395;;;209.1771229;0.985833138;;
396;;;213.1480404;0.985660581;;
397;;;217.1192435;0.984066445;;
398;;;221.0902681;0.983360796;;
399;;;225.0611143;0.983543634;;
400;;;229.0321389;0.982837985;;
401;;;233.0032349;0.981776941;;
402;;;236.9741881;0.981426687;;
403;;;238.9626632;0.966324985;;
404;;;238.9652334;0.953530778;;
405;;;238.9678035;0.940736571;;
406;;;238.9703737;0.927942364;;
407;;;238.9729438;0.915148157;;
408;;;238.975514;0.90235395;;
409;;;238.9780841;0.889559743;;
410;;;238.9806543;0.876765536;;
411;;;238.9832244;0.863971329;;
412;;;238.9857946;0.851177122;;
413;;;238.9883647;0.838382915;;
414;;;238.9909349;0.825588708;;
415;;;238.993505;0.812794501;;
416;;;238.9960752;0.800000294;;
417;;;238.9986453;0.787206087;;
418;;;239.0012155;0.77441188;;
419;;;239.0037856;0.761617673;;
420;;;239.0063558;0.748823466;;
421;;;239.0089259;0.736029259;;
422;;;239.0114961;0.723235052;;
423;;;239.0140662;0.710440846;;
424;;;239.0166364;0.697646639;;
425;;;239.0192065;0.684852432;;
426;;;239.0217767;0.672058225;;
427;;;239.0243468;0.659264018;;
428;;;239.026917;0.646469811;;
429;;;239.0294871;0.633675604;;
430;;;239.0320573;0.620881397;;
431;;;239.0346274;0.60808719;;
432;;;239.0371976;0.595292983;;
433;;;239.0397677;0.582498776;;
434;;;239.0423379;0.569704569;;
435;;;239.044908;0.556910362;;
436;;;239.0474782;0.544116155;;
437;;;239.0500483;0.531321948;;
438;;;239.0526185;0.518527741;;
439;;;239.0551886;0.505733534;;
440;;;239.0577588;0.492939327;;
441;;;239.0603289;0.48014512;;
442;;;239.0628991;0.467350913;;
443;;;239.0654692;0.454556706;;
444;;;239.0680394;0.441762499;;
445;;;239.0706095;0.428968292;;
446;;;239.0731797;0.416174085;;
447;;;239.0757498;0.403379878;;
448;;;239.07832;0.390585671;;
449;;;239.1168722;0.198672567;;
450;;;239.1245827;0.160289946;;
451;;;239.4119397;0.377081103;;
452;;;239.4145099;0.364286896;;
453;;;239.41708;0.351492689;;
454;;;239.4196502;0.338698482;;
455;;;239.4222203;0.325904276;;
456;;;239.4247905;0.313110069;;
457;;;239.4273606;0.300315862;;
458;;;239.4299308;0.287521655;;
459;;;239.4325009;0.274727448;;
460;;;239.4350711;0.261933241;;
461;;;239.4376412;0.249139034;;
462;;;239.4402114;0.236344827;;
